issue_id,anomaly_type,evidence
賃金と社会保障#tsu_gap:1256,tsuukan_gap,"journal=賃金と社会保障; 通巻1256が欠落(記事0件); 前後1255・1257は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1260-1261,tsuukan_gap,"journal=賃金と社会保障; 通巻1260-1261が欠落(記事0件); 前後1259・1262は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1264,tsuukan_gap,"journal=賃金と社会保障; 通巻1264が欠落(記事0件); 前後1263・1265は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1267-1270,tsuukan_gap,"journal=賃金と社会保障; 通巻1267-1270が欠落(記事0件); 前後1266・1271は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1272-1275,tsuukan_gap,"journal=賃金と社会保障; 通巻1272-1275が欠落(記事0件); 前後1271・1276は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1279,tsuukan_gap,"journal=賃金と社会保障; 通巻1279が欠落(記事0件); 前後1278・1280は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1284-1287,tsuukan_gap,"journal=賃金と社会保障; 通巻1284-1287が欠落(記事0件); 前後1283・1288は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1289-1290,tsuukan_gap,"journal=賃金と社会保障; 通巻1289-1290が欠落(記事0件); 前後1288・1291は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1292,tsuukan_gap,"journal=賃金と社会保障; 通巻1292が欠落(記事0件); 前後1291・1293は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1294-1295,tsuukan_gap,"journal=賃金と社会保障; 通巻1294-1295が欠落(記事0件); 前後1293・1296は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1297,tsuukan_gap,"journal=賃金と社会保障; 通巻1297が欠落(記事0件); 前後1296・1298は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1299-1302,tsuukan_gap,"journal=賃金と社会保障; 通巻1299-1302が欠落(記事0件); 前後1298・1303は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1308,tsuukan_gap,"journal=賃金と社会保障; 通巻1308が欠落(記事0件); 前後1307・1309は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1312,tsuukan_gap,"journal=賃金と社会保障; 通巻1312が欠落(記事0件); 前後1311・1313は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1319,tsuukan_gap,"journal=賃金と社会保障; 通巻1319が欠落(記事0件); 前後1318・1320は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1325-1326,tsuukan_gap,"journal=賃金と社会保障; 通巻1325-1326が欠落(記事0件); 前後1324・1327は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1329-1331,tsuukan_gap,"journal=賃金と社会保障; 通巻1329-1331が欠落(記事0件); 前後1328・1332は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1335,tsuukan_gap,"journal=賃金と社会保障; 通巻1335が欠落(記事0件); 前後1334・1336は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1340-1341,tsuukan_gap,"journal=賃金と社会保障; 通巻1340-1341が欠落(記事0件); 前後1339・1342は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1343,tsuukan_gap,"journal=賃金と社会保障; 通巻1343が欠落(記事0件); 前後1342・1344は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1346,tsuukan_gap,"journal=賃金と社会保障; 通巻1346が欠落(記事0件); 前後1345・1347は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1349-1353,tsuukan_gap,"journal=賃金と社会保障; 通巻1349-1353が欠落(記事0件); 前後1348・1354は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1355,tsuukan_gap,"journal=賃金と社会保障; 通巻1355が欠落(記事0件); 前後1354・1356は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1358,tsuukan_gap,"journal=賃金と社会保障; 通巻1358が欠落(記事0件); 前後1357・1359は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1360,tsuukan_gap,"journal=賃金と社会保障; 通巻1360が欠落(記事0件); 前後1359・1361は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1364-1367,tsuukan_gap,"journal=賃金と社会保障; 通巻1364-1367が欠落(記事0件); 前後1363・1368は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1370-1371,tsuukan_gap,"journal=賃金と社会保障; 通巻1370-1371が欠落(記事0件); 前後1369・1372は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1373-1377,tsuukan_gap,"journal=賃金と社会保障; 通巻1373-1377が欠落(記事0件); 前後1372・1378は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1379,tsuukan_gap,"journal=賃金と社会保障; 通巻1379が欠落(記事0件); 前後1378・1380は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1384,tsuukan_gap,"journal=賃金と社会保障; 通巻1384が欠落(記事0件); 前後1383・1385は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1388-1389,tsuukan_gap,"journal=賃金と社会保障; 通巻1388-1389が欠落(記事0件); 前後1387・1390は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1393-1394,tsuukan_gap,"journal=賃金と社会保障; 通巻1393-1394が欠落(記事0件); 前後1392・1395は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1396,tsuukan_gap,"journal=賃金と社会保障; 通巻1396が欠落(記事0件); 前後1395・1397は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1398,tsuukan_gap,"journal=賃金と社会保障; 通巻1398が欠落(記事0件); 前後1397・1399は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1400-1401,tsuukan_gap,"journal=賃金と社会保障; 通巻1400-1401が欠落(記事0件); 前後1399・1402は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1405-1406,tsuukan_gap,"journal=賃金と社会保障; 通巻1405-1406が欠落(記事0件); 前後1404・1407は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1408-1410,tsuukan_gap,"journal=賃金と社会保障; 通巻1408-1410が欠落(記事0件); 前後1407・1411は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1413-1414,tsuukan_gap,"journal=賃金と社会保障; 通巻1413-1414が欠落(記事0件); 前後1412・1415は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1419,tsuukan_gap,"journal=賃金と社会保障; 通巻1419が欠落(記事0件); 前後1418・1420は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1421,tsuukan_gap,"journal=賃金と社会保障; 通巻1421が欠落(記事0件); 前後1420・1422は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1425,tsuukan_gap,"journal=賃金と社会保障; 通巻1425が欠落(記事0件); 前後1424・1426は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1428,tsuukan_gap,"journal=賃金と社会保障; 通巻1428が欠落(記事0件); 前後1427・1429は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1431-1432,tsuukan_gap,"journal=賃金と社会保障; 通巻1431-1432が欠落(記事0件); 前後1430・1433は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1437,tsuukan_gap,"journal=賃金と社会保障; 通巻1437が欠落(記事0件); 前後1436・1438は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1439-1440,tsuukan_gap,"journal=賃金と社会保障; 通巻1439-1440が欠落(記事0件); 前後1438・1441は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1443-1444,tsuukan_gap,"journal=賃金と社会保障; 通巻1443-1444が欠落(記事0件); 前後1442・1445は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1447,tsuukan_gap,"journal=賃金と社会保障; 通巻1447が欠落(記事0件); 前後1446・1448は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1449-1451,tsuukan_gap,"journal=賃金と社会保障; 通巻1449-1451が欠落(記事0件); 前後1448・1452は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1453,tsuukan_gap,"journal=賃金と社会保障; 通巻1453が欠落(記事0件); 前後1452・1454は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1455-1456,tsuukan_gap,"journal=賃金と社会保障; 通巻1455-1456が欠落(記事0件); 前後1454・1457は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1459,tsuukan_gap,"journal=賃金と社会保障; 通巻1459が欠落(記事0件); 前後1458・1460は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1463,tsuukan_gap,"journal=賃金と社会保障; 通巻1463が欠落(記事0件); 前後1462・1464は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1467-1468,tsuukan_gap,"journal=賃金と社会保障; 通巻1467-1468が欠落(記事0件); 前後1466・1469は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1471,tsuukan_gap,"journal=賃金と社会保障; 通巻1471が欠落(記事0件); 前後1470・1472は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1473,tsuukan_gap,"journal=賃金と社会保障; 通巻1473が欠落(記事0件); 前後1472・1474は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1475,tsuukan_gap,"journal=賃金と社会保障; 通巻1475が欠落(記事0件); 前後1474・1476は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1477-1478,tsuukan_gap,"journal=賃金と社会保障; 通巻1477-1478が欠落(記事0件); 前後1476・1479は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1485-1487,tsuukan_gap,"journal=賃金と社会保障; 通巻1485-1487が欠落(記事0件); 前後1484・1488は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1489-1491,tsuukan_gap,"journal=賃金と社会保障; 通巻1489-1491が欠落(記事0件); 前後1488・1492は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1493-1494,tsuukan_gap,"journal=賃金と社会保障; 通巻1493-1494が欠落(記事0件); 前後1492・1495は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1496,tsuukan_gap,"journal=賃金と社会保障; 通巻1496が欠落(記事0件); 前後1495・1497は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1498-1499,tsuukan_gap,"journal=賃金と社会保障; 通巻1498-1499が欠落(記事0件); 前後1497・1500は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1501,tsuukan_gap,"journal=賃金と社会保障; 通巻1501が欠落(記事0件); 前後1500・1502は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1547-1549,tsuukan_gap,"journal=賃金と社会保障; 通巻1547-1549が欠落(記事0件); 前後1546・1550は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1551-1555,tsuukan_gap,"journal=賃金と社会保障; 通巻1551-1555が欠落(記事0件); 前後1550・1556は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1565-1568,tsuukan_gap,"journal=賃金と社会保障; 通巻1565-1568が欠落(記事0件); 前後1564・1569は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1570,tsuukan_gap,"journal=賃金と社会保障; 通巻1570が欠落(記事0件); 前後1569・1571は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1573-1575,tsuukan_gap,"journal=賃金と社会保障; 通巻1573-1575が欠落(記事0件); 前後1572・1576は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1577-1578,tsuukan_gap,"journal=賃金と社会保障; 通巻1577-1578が欠落(記事0件); 前後1576・1579は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1580-1584,tsuukan_gap,"journal=賃金と社会保障; 通巻1580-1584が欠落(記事0件); 前後1579・1585は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1586-1589,tsuukan_gap,"journal=賃金と社会保障; 通巻1586-1589が欠落(記事0件); 前後1585・1590は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1593-1594,tsuukan_gap,"journal=賃金と社会保障; 通巻1593-1594が欠落(記事0件); 前後1592・1595は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1596,tsuukan_gap,"journal=賃金と社会保障; 通巻1596が欠落(記事0件); 前後1595・1597は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1600,tsuukan_gap,"journal=賃金と社会保障; 通巻1600が欠落(記事0件); 前後1599・1601は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1607,tsuukan_gap,"journal=賃金と社会保障; 通巻1607が欠落(記事0件); 前後1606・1608は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1610-1611,tsuukan_gap,"journal=賃金と社会保障; 通巻1610-1611が欠落(記事0件); 前後1609・1612は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1613,tsuukan_gap,"journal=賃金と社会保障; 通巻1613が欠落(記事0件); 前後1612・1614は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1623-1627,tsuukan_gap,"journal=賃金と社会保障; 通巻1623-1627が欠落(記事0件); 前後1622・1628は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1646-1647,tsuukan_gap,"journal=賃金と社会保障; 通巻1646-1647が欠落(記事0件); 前後1645・1648は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1653-1655,tsuukan_gap,"journal=賃金と社会保障; 通巻1653-1655が欠落(記事0件); 前後1652・1656は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1657,tsuukan_gap,"journal=賃金と社会保障; 通巻1657が欠落(記事0件); 前後1656・1658は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1671-1672,tsuukan_gap,"journal=賃金と社会保障; 通巻1671-1672が欠落(記事0件); 前後1670・1673は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1676-1677,tsuukan_gap,"journal=賃金と社会保障; 通巻1676-1677が欠落(記事0件); 前後1675・1678は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1679-1680,tsuukan_gap,"journal=賃金と社会保障; 通巻1679-1680が欠落(記事0件); 前後1678・1681は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1684,tsuukan_gap,"journal=賃金と社会保障; 通巻1684が欠落(記事0件); 前後1683・1685は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1693-1694,tsuukan_gap,"journal=賃金と社会保障; 通巻1693-1694が欠落(記事0件); 前後1692・1695は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1709,tsuukan_gap,"journal=賃金と社会保障; 通巻1709が欠落(記事0件); 前後1708・1710は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1716-1718,tsuukan_gap,"journal=賃金と社会保障; 通巻1716-1718が欠落(記事0件); 前後1715・1719は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1721-1722,tsuukan_gap,"journal=賃金と社会保障; 通巻1721-1722が欠落(記事0件); 前後1720・1723は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1724,tsuukan_gap,"journal=賃金と社会保障; 通巻1724が欠落(記事0件); 前後1723・1725は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1733,tsuukan_gap,"journal=賃金と社会保障; 通巻1733が欠落(記事0件); 前後1732・1734は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1735-1738,tsuukan_gap,"journal=賃金と社会保障; 通巻1735-1738が欠落(記事0件); 前後1734・1739は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1751-1753,tsuukan_gap,"journal=賃金と社会保障; 通巻1751-1753が欠落(記事0件); 前後1750・1754は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1757-1758,tsuukan_gap,"journal=賃金と社会保障; 通巻1757-1758が欠落(記事0件); 前後1756・1759は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1761,tsuukan_gap,"journal=賃金と社会保障; 通巻1761が欠落(記事0件); 前後1760・1762は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1768,tsuukan_gap,"journal=賃金と社会保障; 通巻1768が欠落(記事0件); 前後1767・1769は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1771,tsuukan_gap,"journal=賃金と社会保障; 通巻1771が欠落(記事0件); 前後1770・1772は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1773-1774,tsuukan_gap,"journal=賃金と社会保障; 通巻1773-1774が欠落(記事0件); 前後1772・1775は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1776-1777,tsuukan_gap,"journal=賃金と社会保障; 通巻1776-1777が欠落(記事0件); 前後1775・1778は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1786-1787,tsuukan_gap,"journal=賃金と社会保障; 通巻1786-1787が欠落(記事0件); 前後1785・1788は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1790,tsuukan_gap,"journal=賃金と社会保障; 通巻1790が欠落(記事0件); 前後1789・1791は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1792,tsuukan_gap,"journal=賃金と社会保障; 通巻1792が欠落(記事0件); 前後1791・1793は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1805,tsuukan_gap,"journal=賃金と社会保障; 通巻1805が欠落(記事0件); 前後1804・1806は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1810,tsuukan_gap,"journal=賃金と社会保障; 通巻1810が欠落(記事0件); 前後1809・1811は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1820,tsuukan_gap,"journal=賃金と社会保障; 通巻1820が欠落(記事0件); 前後1819・1821は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1833-1834,tsuukan_gap,"journal=賃金と社会保障; 通巻1833-1834が欠落(記事0件); 前後1832・1835は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1853-1854,tsuukan_gap,"journal=賃金と社会保障; 通巻1853-1854が欠落(記事0件); 前後1852・1855は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1857-1859,tsuukan_gap,"journal=賃金と社会保障; 通巻1857-1859が欠落(記事0件); 前後1856・1860は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1861,tsuukan_gap,"journal=賃金と社会保障; 通巻1861が欠落(記事0件); 前後1860・1862は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1869,tsuukan_gap,"journal=賃金と社会保障; 通巻1869が欠落(記事0件); 前後1868・1870は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1871-1872,tsuukan_gap,"journal=賃金と社会保障; 通巻1871-1872が欠落(記事0件); 前後1870・1873は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1876-1877,tsuukan_gap,"journal=賃金と社会保障; 通巻1876-1877が欠落(記事0件); 前後1875・1878は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1882-1883,tsuukan_gap,"journal=賃金と社会保障; 通巻1882-1883が欠落(記事0件); 前後1881・1884は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1886,tsuukan_gap,"journal=賃金と社会保障; 通巻1886が欠落(記事0件); 前後1885・1887は存在; 系列範囲[833,1892]"
賃金と社会保障#tsu_gap:1889-1891,tsuukan_gap,"journal=賃金と社会保障; 通巻1889-1891が欠落(記事0件); 前後1888・1892は存在; 系列範囲[833,1892]"
農業法研究#tsu_gap:20-22,tsuukan_gap,"journal=農業法研究; 通巻20-22が欠落(記事0件); 前後19・23は存在; 系列範囲[19,48]"
農業法研究#tsu_gap:24,tsuukan_gap,"journal=農業法研究; 通巻24が欠落(記事0件); 前後23・25は存在; 系列範囲[19,48]"
農業法研究#tsu_gap:29,tsuukan_gap,"journal=農業法研究; 通巻29が欠落(記事0件); 前後28・30は存在; 系列範囲[19,48]"
農業法研究#tsu_gap:32-33,tsuukan_gap,"journal=農業法研究; 通巻32-33が欠落(記事0件); 前後31・34は存在; 系列範囲[19,48]"
農業法研究#tsu_gap:36-37,tsuukan_gap,"journal=農業法研究; 通巻36-37が欠落(記事0件); 前後35・38は存在; 系列範囲[19,48]"
農業法研究#tsu_gap:39-43,tsuukan_gap,"journal=農業法研究; 通巻39-43が欠落(記事0件); 前後38・44は存在; 系列範囲[19,48]"
農業法研究#tsu_gap:45-46,tsuukan_gap,"journal=農業法研究; 通巻45-46が欠落(記事0件); 前後44・47は存在; 系列範囲[19,48]"
選挙#v66_gap:3,volissue_gap,journal=選挙; 第66巻 第3号が欠落(観測max号=9)
選挙#v66_gap:7,volissue_gap,journal=選挙; 第66巻 第7号が欠落(観測max号=9)
選挙#v65_gap:1,volissue_gap,journal=選挙; 第65巻 第1号が欠落(観測max号=12)
選挙#v65_gap:3-5,volissue_gap,journal=選挙; 第65巻 第3-5号が欠落(観測max号=12)
選挙#v65_gap:7-11,volissue_gap,journal=選挙; 第65巻 第7-11号が欠落(観測max号=12)
選挙#v53_gap:2,volissue_gap,journal=選挙; 第53巻 第2号が欠落(観測max号=4)
選挙#v42_gap:3-4,volissue_gap,journal=選挙; 第42巻 第3-4号が欠落(観測max号=6)
選挙#v41_gap:1-3,volissue_gap,journal=選挙; 第41巻 第1-3号が欠落(観測max号=12)
選挙#v41_gap:7-8,volissue_gap,journal=選挙; 第41巻 第7-8号が欠落(観測max号=12)
選挙#v41_gap:10-11,volissue_gap,journal=選挙; 第41巻 第10-11号が欠落(観測max号=12)
選挙#v34_gap:1-3,volissue_gap,journal=選挙; 第34巻 第1-3号が欠落(観測max号=8)
選挙#v34_gap:5-6,volissue_gap,journal=選挙; 第34巻 第5-6号が欠落(観測max号=8)
選挙#v76_gap:1-2,volissue_gap,journal=選挙; 第76巻 第1-2号が欠落(観測max号=8)
選挙#v76_gap:4-6,volissue_gap,journal=選挙; 第76巻 第4-6号が欠落(観測max号=8)
選挙#v75_gap:1,volissue_gap,journal=選挙; 第75巻 第1号が欠落(観測max号=9)
選挙#v75_gap:4,volissue_gap,journal=選挙; 第75巻 第4号が欠落(観測max号=9)
選挙#v75_gap:8,volissue_gap,journal=選挙; 第75巻 第8号が欠落(観測max号=9)
選挙#v74_gap:1-2,volissue_gap,journal=選挙; 第74巻 第1-2号が欠落(観測max号=10)
選挙#v74_gap:4-7,volissue_gap,journal=選挙; 第74巻 第4-7号が欠落(観測max号=10)
選挙#v74_gap:9,volissue_gap,journal=選挙; 第74巻 第9号が欠落(観測max号=10)
選挙#v68_gap:10,volissue_gap,journal=選挙; 第68巻 第10号が欠落(観測max号=11)
選挙#v67_gap:3-6,volissue_gap,journal=選挙; 第67巻 第3-6号が欠落(観測max号=12)
選挙#v67_gap:9,volissue_gap,journal=選挙; 第67巻 第9号が欠落(観測max号=12)
選挙#v67_gap:11,volissue_gap,journal=選挙; 第67巻 第11号が欠落(観測max号=12)
選挙#v71_gap:3-6,volissue_gap,journal=選挙; 第71巻 第3-6号が欠落(観測max号=10)
部落問題研究#tsu_gap:83-84,tsuukan_gap,"journal=部落問題研究; 通巻83-84が欠落(記事0件); 前後82・85は存在; 系列範囲[82,174]"
部落問題研究#tsu_gap:88-91,tsuukan_gap,"journal=部落問題研究; 通巻88-91が欠落(記事0件); 前後87・92は存在; 系列範囲[82,174]"
部落問題研究#tsu_gap:106,tsuukan_gap,"journal=部落問題研究; 通巻106が欠落(記事0件); 前後105・107は存在; 系列範囲[82,174]"
部落問題研究#tsu_gap:108,tsuukan_gap,"journal=部落問題研究; 通巻108が欠落(記事0件); 前後107・109は存在; 系列範囲[82,174]"
部落問題研究#tsu_gap:111-112,tsuukan_gap,"journal=部落問題研究; 通巻111-112が欠落(記事0件); 前後110・113は存在; 系列範囲[82,174]"
部落問題研究#tsu_gap:114-115,tsuukan_gap,"journal=部落問題研究; 通巻114-115が欠落(記事0件); 前後113・116は存在; 系列範囲[82,174]"
部落問題研究#tsu_gap:139,tsuukan_gap,"journal=部落問題研究; 通巻139が欠落(記事0件); 前後138・140は存在; 系列範囲[82,174]"
部落問題研究#tsu_gap:142,tsuukan_gap,"journal=部落問題研究; 通巻142が欠落(記事0件); 前後141・143は存在; 系列範囲[82,174]"
部落問題研究#tsu_gap:146-148,tsuukan_gap,"journal=部落問題研究; 通巻146-148が欠落(記事0件); 前後145・149は存在; 系列範囲[82,174]"
部落問題研究#tsu_gap:151,tsuukan_gap,"journal=部落問題研究; 通巻151が欠落(記事0件); 前後150・152は存在; 系列範囲[82,174]"
部落問題研究#tsu_gap:159,tsuukan_gap,"journal=部落問題研究; 通巻159が欠落(記事0件); 前後158・160は存在; 系列範囲[82,174]"
部落問題研究#tsu_gap:163,tsuukan_gap,"journal=部落問題研究; 通巻163が欠落(記事0件); 前後162・164は存在; 系列範囲[82,174]"
部落問題研究#tsu_gap:165-166,tsuukan_gap,"journal=部落問題研究; 通巻165-166が欠落(記事0件); 前後164・167は存在; 系列範囲[82,174]"
週刊法律新聞#tsu_gap:866-869,tsuukan_gap,"journal=週刊法律新聞; 通巻866-869が欠落(記事0件); 前後865・870は存在; 系列範囲[865,2315]"
週刊法律新聞#tsu_gap:871-872,tsuukan_gap,"journal=週刊法律新聞; 通巻871-872が欠落(記事0件); 前後870・873は存在; 系列範囲[865,2315]"
週刊法律新聞#tsu_gap:874-877,tsuukan_gap,"journal=週刊法律新聞; 通巻874-877が欠落(記事0件); 前後873・878は存在; 系列範囲[865,2315]"
週刊法律新聞#tsu_gap:879-880,tsuukan_gap,"journal=週刊法律新聞; 通巻879-880が欠落(記事0件); 前後878・881は存在; 系列範囲[865,2315]"
週刊法律新聞#tsu_gap:882-886,tsuukan_gap,"journal=週刊法律新聞; 通巻882-886が欠落(記事0件); 前後881・887は存在; 系列範囲[865,2315]"
週刊法律新聞#tsu_gap:888,tsuukan_gap,"journal=週刊法律新聞; 通巻888が欠落(記事0件); 前後887・889は存在; 系列範囲[865,2315]"
週刊法律新聞#tsu_gap:890-891,tsuukan_gap,"journal=週刊法律新聞; 通巻890-891が欠落(記事0件); 前後889・892は存在; 系列範囲[865,2315]"
週刊法律新聞#tsu_gap:895-898,tsuukan_gap,"journal=週刊法律新聞; 通巻895-898が欠落(記事0件); 前後894・899は存在; 系列範囲[865,2315]"
週刊法律新聞#tsu_gap:900-902,tsuukan_gap,"journal=週刊法律新聞; 通巻900-902が欠落(記事0件); 前後899・903は存在; 系列範囲[865,2315]"
週刊法律新聞#tsu_gap:904,tsuukan_gap,"journal=週刊法律新聞; 通巻904が欠落(記事0件); 前後903・905は存在; 系列範囲[865,2315]"
週刊法律新聞#tsu_gap:906-910,tsuukan_gap,"journal=週刊法律新聞; 通巻906-910が欠落(記事0件); 前後905・911は存在; 系列範囲[865,2315]"
週刊法律新聞#tsu_gap:912,tsuukan_gap,"journal=週刊法律新聞; 通巻912が欠落(記事0件); 前後911・913は存在; 系列範囲[865,2315]"
週刊法律新聞#tsu_gap:914,tsuukan_gap,"journal=週刊法律新聞; 通巻914が欠落(記事0件); 前後913・915は存在; 系列範囲[865,2315]"
週刊法律新聞#tsu_gap:916-917,tsuukan_gap,"journal=週刊法律新聞; 通巻916-917が欠落(記事0件); 前後915・918は存在; 系列範囲[865,2315]"
週刊法律新聞#tsu_gap:919-922,tsuukan_gap,"journal=週刊法律新聞; 通巻919-922が欠落(記事0件); 前後918・923は存在; 系列範囲[865,2315]"
