journal_canonical,article_count,key_type,key_value,status,source,note
営業秘密の保護(日本工業所有権法学会年報,5,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『営業秘密の保護（日本工業所有権法学会年報２８）』所収ｐ８５～１１５。
香川大学法学部創設,5,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『香川大学法学部創設２０周年記念論文集』所収ｐ２３５～２５３。
国法学の諸問題――宮田豊先生古稀記念』所収p,5,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
法と政治――,5,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『法と政治――２１世紀への胎動（下）（九州大学法学部創立７０周年記念論文集）』所。
警察の現在(法学セミナー増刊総合特集シリーズ,5,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『警察の現在（法学セミナー増刊総合特集シリーズ３６）』所収ｐ４００～４１５。
マス・メディアの現在(法学セミナー増刊総合特集シリーズ,5,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『マス・メディアの現在（法学セミナー増刊総合特集シリーズ３５）』所収ｐ２３８～２。
これからの地方自治(法学セミナー増刊総合特集シリーズ,5,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『これからの地方自治（法学セミナー増刊総合特集シリーズ３４）』所収ｐ１８２～１８。
情報・インターネット法の知識と実務(弁護士専門研修講座)』所収p,5,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
高齢者をめぐる法律問題(弁護士専門研修講座)』所収p,5,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
中小企業法務の実務(弁護士専門研修講座)』所収p,5,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
労働法の知識と実務(弁護士専門研修講座)』所収p,5,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
独占禁止法の知識と実務(弁護士専門研修講座)』所収p,5,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
会社法の今日的課題と実務(弁護士専門研修講座)』所収p,5,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
倒産法の実務――破産手続から管財業務の破産手続を中心に(弁護士専門研修講座)』所収p,5,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
相続・遺言――遺産分割と弁護士実務(弁護士専門研修講座)』所収p,5,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
市民社会と法をめぐる今日的課題<平成元年版>(日司連研修叢書)』所収p,5,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
市民社会と法をめぐる今日的課題<昭和,5,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『市民社会と法をめぐる今日的課題＜昭和６３年版＞（日司連研修叢書）』所収ｐ１７９。
弁護士研修講座――平成元年度講義録』所収p,5,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
京都大学教養部政法論集,4,issn,0289-5358,issn_batch_confirmed,issn_batch_20260622,ndl_name=政法論集 : 京都大学教養部政法論集 / 京都大学教養部法政学会 [編] evidence=33 1967→1992
刑弁情報,4,ncid,AA11579747,ndl_unique,ndl_sru:cinii_crid,刑弁情報(大阪弁護士会刑事弁護委員会)。CiNii NCID=AA11579747。
奈良法学会雑誌,4,issn,0914-921X,issn_batch_confirmed,issn_batch_20260622,ndl_name=奈良法学会雑誌 evidence=79 1988→2017
帯広畜産大学学術研究報告 人文社会科学論集,4,issn,1348-0588,issn_batch_confirmed,issn_batch_20260622,"ndl_name=帯広畜産大学学術研究報告, 人文社会科学論集 evidence=9 2003→2003"
永世中立,4,,,unresolved,,NDL該当なし
新型コロナウイルスと法学(法律時報増刊)』所収p,4,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
法の基層と展開――法学部教育の可能性 桐蔭横浜大学法学部,4,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『法の基層と展開――法学部教育の可能性 桐蔭横浜大学法学部２０周年記念』所収ｐ１。
特許制度と競争政策(日本工業所有権法学会年報,4,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『特許制度と競争政策（日本工業所有権法学会年報３３）』所収ｐ９９～１１６。
商標の保護(日本工業所有権法学会年報,4,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『商標の保護（日本工業所有権法学会年報３１）』所収ｐ４１～４７。
解釈法学と政策法学』所収p,4,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
刑事法学の現代的展開――斎藤靜敬先生古稀祝賀記念論文集』所収p,4,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
現代の法学と政治学の諸問題――川上宏二郎先生退職記念論文集』所収p,4,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
"憲法と有事法制――いま,憲法学から有事法制を問う(法律時報増刊)』所収p",4,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
経営法学年報(福山平成大学),4,issn,1347-0930,seed_verified,seed:article_meta_confirmed,article_meta ISSN直接確認。福山平成大学経営法学科。
環境法学の挑戦――淡路剛久教授・阿部泰隆教授還暦記念』所収p,4,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
刑事法学の潮流と展望――大野眞義先生古稀祝賀』所収p,4,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
スポーツ法学専門分科会年報,4,issn,1344-3828,seed_verified,seed:article_meta_confirmed,article_meta ISSN直接確認。日本スポーツ産業学会。
教育参加と子どもの権利条約(日本教育法学会年報,4,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『教育参加と子どもの権利条約（日本教育法学会年報２５）』所収ｐ１８６～１８７。
桐蔭法学(桐蔭学園横浜大学),4,issn,1341-3791,ndl_unique,ndl_serial_overlay,
公法学の開拓線――手島孝先生還暦祝賀論集』所収p,4,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
現代法学の諸相――岡山商科大学法経学部創設記念論集』所収p,4,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
"比較憲法学研究創刊号,p",4,ncid,AN10422413,ndl_unique,ndl_sru:cinii_crid,比較憲法学研究(比較憲法学会)の創刊号。NCID=AN10422413。創刊号別canonical。
司法省法学校におけるボアソナードの講義に関する研究(関西大学法学研究所研究叢書,4,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『司法省法学校におけるボアソナードの講義に関する研究（関西大学法学研究所研究叢書。
今日の最高裁判所――原点と現点(法学セミナー増刊)』所収p,4,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
憲法と民事手続法(慶応義塾大学法学研究会叢書,4,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『憲法と民事手続法（慶応義塾大学法学研究会叢書４６）』所収ｐ２３５～２４８。
上智大学法学部創設,4,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『上智大学法学部創設２５周年記念論文集』所収ｐ４５１～４５９。
熊本学園大学論集 総合科学,4,issn,1341-0210,ndl_unique,ndl_serial_overlay,
租税争訟をめぐる実務の知識(弁護士専門研修講座)』所収p,4,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
"相続関係事件の実務――寄与分・特別受益,遺留分,税務処理(弁護士専門研修講座)』所収p",4,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
債権回収の知識と実務(弁護士専門研修講座)』所収p,4,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
企業法務と組織内弁護士の実務(弁護士専門研修講座)』所収p,4,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
消費者法の法的論点と実務(弁護士専門研修講座)』所収p,4,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
クーリング・オフと抗弁権(国民生活センター研修副読本「消費者保護講座」シリーズ)』所収p,4,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
駒沢大学北海道教養部研究紀要,4,issn,0916-4308,seed_verified,seed:article_meta_confirmed,article_meta ISSN直接確認。駒沢大学北海道教養部。
最高裁判所判例解説――刑事篇<令和,3,isbn_per_issue,,seed_isbn_per_issue,seed:ndl_isbn_index,書籍シリーズ。号(年度版)別ISBN→saikosai_isbn_map.csv。発行所=法曹会
内外教育,3,ncid,AN00363125,ndl_unique,ndl_sru:cinii_crid,内外教育(時事通信社)。CiNii NCID=AN00363125。
城西大学経済経営紀要,3,issn,0386-6947,issn_batch_confirmed,issn_batch_20260622,ndl_name=城西大学経済経営紀要 evidence=80 1978→2026
帝京女子短期大学紀要,3,issn,0389-7915,seed_verified,seed:article_meta_confirmed,article_meta ISSN直接確認。帝京女子短期大学。
教育人権保障の到達点と課題(日本教育法学会年報,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『教育人権保障の到達点と課題（日本教育法学会年報５０）』所収ｐ１１１～１２０。
持続可能性環境法学への誘い――浅野直人先生喜寿記念(環境法研究別冊)』所収p,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
商標権の効力の制限(日本工業所有権法学会年報,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『商標権の効力の制限（日本工業所有権法学会年報４２）』所収ｐ１６２～１８３。
刑事法の諸問題,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『刑事法の諸問題（７）（専修大学法学研究所紀要３２）』所収ｐ１９～４２。
立法の法哲学――立法学の再定位(法哲学年報,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『立法の法哲学――立法学の再定位（法哲学年報２０１４）』所収ｐ２３４～２４６。
自由と安全の刑事法学――生田勝義先生古稀祝賀論文集』所収p,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
日独公法学の挑戦――グローバル化社会の公法』所収p,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
商標の使用と権利侵害(日本工業所有権法学会年報,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『商標の使用と権利侵害（日本工業所有権法学会年報３７）』所収ｐ１７３～１９０。
不当な支配」と教育の自由(日本教育法学会年報,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『「不当な支配」と教育の自由（日本教育法学会年報４２）』所収ｐ１４３～１４４。
人間回復の刑事法学』所収p,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
子どもと教師をめぐる教育法学の新課題(日本教育法学会年報,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『子どもと教師をめぐる教育法学の新課題（日本教育法学会年報３９）』所収ｐ１７０～。
"国際法学の地平――歴史,理論,実証 大沼保昭先生記念論文集』所収p",3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
発展する東アジアと法学の課題』所収p,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
法と政治の,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『法と政治の２１世紀――関西大学法学部１２０周年記念論文集』所収ｐ２８７～３１４。
民主主義法学・刑事法学の展望(下)――小田中聰樹先生古稀記念論文集 刑法・民主主義と法』所収p,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
"白鴎大学大学院法学研究年報創刊号,p",3,issn,1880-2699,seed_verified,seed:article_meta_confirmed,article_meta ISSN直接確認。白鴎大学大学院法学研究科。
特許関係訴訟と審判(日本工業所有権法学会年報,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『特許関係訴訟と審判（日本工業所有権法学会年報２７）』所収ｐ１９～３３。
国家と自由――憲法学の可能性』所収p,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
教育における<国家>と<個人>(日本教育法学会年報,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『教育における＜国家＞と＜個人＞（日本教育法学会年報３３）』所収ｐ１８４～１８５。
刑事実体法と裁判手続――法学博士井上正治先生追悼論集』所収p,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
日独憲法学の創造力――栗城壽夫先生古稀記念(下)』所収p,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
比較法学の課題と展望――大木雅夫先生古稀記念』所収p,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
"志学館法学創刊号,p",3,issn,1345-5893,seed_verified,seed:article_meta_confirmed,article_meta ISSN直接確認。志学館大学法学部。
"白鴎法学創刊号,p",3,issn,1348-8473,seed_verified,seed:article_meta_confirmed,article_meta ISSN直接確認。白鴎大学法学部。
EC統合とEC法の展開(関西大学法学研究所研究叢書,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『ＥＣ統合とＥＣ法の展開（関西大学法学研究所研究叢書７）』所収ｐ１６３～２２５。
これからの男の自立(法学セミナー増刊総合特集シリーズ,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『これからの男の自立（法学セミナー増刊総合特集シリーズ４０）』所収ｐ１８１～１８。
医事法学叢書,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『医事法学叢書（４）――医療の制度と保障』所収ｐ３１～４８。
これからの天皇制(法学セミナー増刊 総合特集シリーズ,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『これからの天皇制（法学セミナー増刊 総合特集シリーズ２９）』所収ｐ２０１～２０。
現代の裁判(法学セミナー増刊 総合特集シリーズ,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『現代の裁判（法学セミナー増刊 総合特集シリーズ２７）』所収ｐ１９６。
現代国家と参加(公法学研究,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『現代国家と参加（公法学研究２）』所収ｐ３５１～３５７。
憲法と平和保障(法学セミナー増刊 総合特集シリーズ,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『憲法と平和保障（法学セミナー増刊 総合特集シリーズ２２）』所収ｐ２６８～２７３。
現代の弁護士(市民編)(法学セミナー増刊 総合特集シリーズ,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『現代の弁護士（市民編）（法学セミナー増刊 総合特集シリーズ２０）』所収ｐ１０８。
法学論叢,3,issn,0387-2866,issn_batch_confirmed,issn_batch_20260622,ndl_name=法学論叢 = Kyoto law review evidence=48 1950→2021
知的財産法研究,3,issn,1348-6519,issn_batch_confirmed,issn_batch_20260622,ndl_name=知的財産法研究 = Studies on laws of intellectual property evidence=32 2003→2014
子どもをめぐる法律問題(弁護士専門研修講座)』所収p,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
事業承継(研修叢書,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『事業承継（研修叢書４８）』所収ｐ８１～１４２。
新破産法――破産法・破産規則・改正民事再生法等の解説(研修叢書,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『新破産法――破産法・破産規則・改正民事再生法等の解説（研修叢書４４）』所収ｐ１。
労働法の諸問題――過労自殺・解雇・リストラをめぐって(研修叢書,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『労働法の諸問題――過労自殺・解雇・リストラをめぐって（研修叢書４３）』所収ｐ７。
相続紛争処理と弁護士実務(研修叢書,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『相続紛争処理と弁護士実務（研修叢書４２）』所収ｐ１～６２。
保険の実務学(研修叢書,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『保険の実務学（研修叢書４１）』所収ｐ１１７～１７３。
独占禁止法(専門講座講義録)(研修叢書,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『独占禁止法（専門講座講義録）（研修叢書２８）』所収ｐ１５０～１９３。
弁護士のための製造物責任法(専門講座講義録)(研修叢書,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『弁護士のための製造物責任法（専門講座講義録）（研修叢書２７）』所収ｐ９９～１５。
バブル崩壊に伴う法律問題(専門講座講義録)(研修叢書,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『バブル崩壊に伴う法律問題（専門講座講義録）（研修叢書２６）』所収ｐ１２７～１６。
破産に代わる倒産処理手続(専門講座講義録)(研修叢書,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『破産に代わる倒産処理手続（専門講座講義録）（研修叢書２３）』所収ｐ６５～１１０。
商法改正・商事保全事件と会社関係実務(専門講座講義録)(東弁研修叢書,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『商法改正・商事保全事件と会社関係実務（専門講座講義録）（東弁研修叢書２２）』所。
最近の労働問題――弁護士実務に役立つ労働問題の実践的な解説(専門講座講義録)(研修叢書,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『最近の労働問題――弁護士実務に役立つ労働問題の実践的な解説（専門講座講義録）（。
新「借地借家法」――法律の概要と弁護士に役立つ実践的な解説(専門講座講義録)(研修叢書,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『新「借地借家法」――法律の概要と弁護士に役立つ実践的な解説（専門講座講義録）（。
中小企業と会社法――商法違反の惹起する諸問題(研修叢書,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『中小企業と会社法――商法違反の惹起する諸問題（研修叢書８）』所収ｐ１２９～１７。
不動産譲渡所得課税の実務(専門講座講義録)(研修叢書,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『不動産譲渡所得課税の実務（専門講座講義録）（研修叢書９）』所収ｐ１４１～１７９。
離婚事件をめぐる実務上の問題点(専門講座講義録)(研修叢書,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『離婚事件をめぐる実務上の問題点（専門講座講義録）（研修叢書１６）』所収ｐ９５～。
保全処分に関する諸問題(研修叢書,3,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『保全処分に関する諸問題（研修叢書６）』所収ｐ１３３～２２１。
軍事民論,3,ncid,AN00020468,cinii_books_confirmed,cinii_books_20260627,CiNii Books: serial『軍事民論』(1975-2003廃刊) NCID=AN00020468。direct通巻接合。
健康と体力,2,issn,0918-4171,seed_verified,seed:article_meta_confirmed,article_meta ISSN直接確認。第一法規出版。
教育の「貧困化」と教育法(日本教育法学会年報,2,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『教育の「貧困化」と教育法（日本教育法学会年報４９）』所収ｐ１６５～１６６。
市民法学の新たな地平を求めて――法哲学・市民法学・法解釈学に関する諸問題 篠原敏雄先生追悼論文集』所収p,2,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
知的財産権の帰属(日本工業所有権法学会年報,2,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『知的財産権の帰属（日本工業所有権法学会年報３９）』所収ｐ２２９～２５２。
戦後,2,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『戦後７０年と教育法（日本教育法学会年報４５）』所収ｐ１４１～１４２。
教育の政治化と子ども・教師の危機(日本教育法学会年報,2,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『教育の政治化と子ども・教師の危機（日本教育法学会年報４３）』所収ｐ６５～７０。
現代知的財産法講座,2,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『現代知的財産法講座（４）――知的財産法学の歴史的鳥瞰』所収ｐ３５７～３６７。
臨床法学セミナー(早稲田大学),2,issn,1883-1265,issn_batch_confirmed,issn_batch_20260622,ndl_name=臨床法学セミナー evidence=1 2015→2015
知的財産法の現状と課題(日本工業所有権法学会年報,2,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『知的財産法の現状と課題（日本工業所有権法学会年報３０）』所収ｐ１８４～２０６。
グローバル化と法――〈日本におけるドイツ年〉法学研究集会』所収p,2,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
刑事法学の現代的課題――阿部純二先生古稀祝賀論文集』所収p,2,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍シリーズ(isbn_per_issue)。canonicalに「所収p」含む。ISSN無し。各巻ISBN別管理。
知的財産と先使用権(日本工業所有権法学会年報,2,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『知的財産と先使用権（日本工業所有権法学会年報２６）』所収ｐ９１～１５８。
教育法制の変動と教育法学(日本教育法学会年報,2,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『教育法制の変動と教育法学（日本教育法学会年報３２）』所収ｐ１３６～１４５。
"鹿児島大学法学論集別冊,p",2,issn,0389-0813,seed_verified,seed:article_meta_confirmed,article_meta ISSN直接確認。鹿児島大学法文学部。
特許制度のハーモナイゼーション(日本工業所有権法学会年報,2,issn,,seed_isbn_per_issue,seed:article_meta_auto,書籍(isbn_per_issue)。掲載誌等に「所収ｐ」確認。例:『特許制度のハーモナイゼーション（日本工業所有権法学会年報２５）』所収ｐ３７～６。
"松山法学創刊号,p",2,issn,1349-7537,seed_verified,seed:article_meta_confirmed,article_meta ISSN直接確認。松山法学編集室。
