issue,canonical_group,verdict,normalized_name,merge_target,missing_flag,evidence
TRUNCATED_PAREN,商法改正・商事保全事件と会社関係実務(専門講座講義録)(東弁研修叢書,NORMALIZE,商法改正・商事保全事件と会社関係実務(専門講座講義録)(東弁研修叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'東弁研修叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,最近の労働問題――弁護士実務に役立つ労働問題の実践的な解説(専門講座講義録)(研修叢書,NORMALIZE,最近の労働問題――弁護士実務に役立つ労働問題の実践的な解説(専門講座講義録)(研修叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'研修叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,新「借地借家法」――法律の概要と弁護士に役立つ実践的な解説(専門講座講義録)(研修叢書,NORMALIZE,新「借地借家法」――法律の概要と弁護士に役立つ実践的な解説(専門講座講義録)(研修叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'研修叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,中小企業と会社法――商法違反の惹起する諸問題(研修叢書,NORMALIZE,中小企業と会社法――商法違反の惹起する諸問題(研修叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'研修叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,不動産譲渡所得課税の実務(専門講座講義録)(研修叢書,NORMALIZE,不動産譲渡所得課税の実務(専門講座講義録)(研修叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'研修叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,離婚事件をめぐる実務上の問題点(専門講座講義録)(研修叢書,NORMALIZE,離婚事件をめぐる実務上の問題点(専門講座講義録)(研修叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'研修叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,保全処分に関する諸問題(研修叢書,NORMALIZE,保全処分に関する諸問題(研修叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'研修叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,教育の「貧困化」と教育法(日本教育法学会年報,NORMALIZE,教育の「貧困化」と教育法(日本教育法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本教育法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,知的財産権の帰属(日本工業所有権法学会年報,NORMALIZE,知的財産権の帰属(日本工業所有権法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本工業所有権法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,教育の政治化と子ども・教師の危機(日本教育法学会年報,NORMALIZE,教育の政治化と子ども・教師の危機(日本教育法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本教育法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,知的財産法の現状と課題(日本工業所有権法学会年報,NORMALIZE,知的財産法の現状と課題(日本工業所有権法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本工業所有権法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,知的財産と先使用権(日本工業所有権法学会年報,NORMALIZE,知的財産と先使用権(日本工業所有権法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本工業所有権法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,教育法制の変動と教育法学(日本教育法学会年報,NORMALIZE,教育法制の変動と教育法学(日本教育法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本教育法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,特許制度のハーモナイゼーション(日本工業所有権法学会年報,NORMALIZE,特許制度のハーモナイゼーション(日本工業所有権法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本工業所有権法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,デザインの法的保護(日本工業所有権法学会年報,NORMALIZE,デザインの法的保護(日本工業所有権法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本工業所有権法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,法学教育におけるコンピュータの利用(関西大学法学研究所研究叢書,NORMALIZE,法学教育におけるコンピュータの利用(関西大学法学研究所研究叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'関西大学法学研究所研究叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,EC統合から欧州連合への展望(関西大学法学研究所研究叢書,NORMALIZE,EC統合から欧州連合への展望(関西大学法学研究所研究叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'関西大学法学研究所研究叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,租税法学と関連学問領域(租税法研究,NORMALIZE,租税法学と関連学問領域(租税法研究),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'租税法研究'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,これからの精神医療(法学セミナー増刊総合特集シリーズ,NORMALIZE,これからの精神医療(法学セミナー増刊総合特集シリーズ),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'法学セミナー増刊総合特集シリーズ'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,教育改革の動向と教育法(日本教育法学会年報,NORMALIZE,教育改革の動向と教育法(日本教育法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本教育法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,教育法学の現代的課題(法政大学現代法研究所叢書,NORMALIZE,教育法学の現代的課題(法政大学現代法研究所叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'法政大学現代法研究所叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,現代の弁護士(司法編)(法学セミナー増刊 総合特集シリーズ,NORMALIZE,現代の弁護士(司法編)(法学セミナー増刊 総合特集シリーズ),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'法学セミナー増刊 総合特集シリーズ'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,都市再開発・土地収用・土地区画整理の実務(専門講座講義録)(東弁研修叢書,NORMALIZE,都市再開発・土地収用・土地区画整理の実務(専門講座講義録)(東弁研修叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'東弁研修叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,民事弁護における訴訟活動(専門講座講義録)(研修叢書,NORMALIZE,民事弁護における訴訟活動(専門講座講義録)(研修叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'研修叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,不動産取引に関する行政法規(専門講座講義録)(研修叢書,NORMALIZE,不動産取引に関する行政法規(専門講座講義録)(研修叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'研修叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,知っておきたい身近なM&Aの利用方法とその要点――専門講座講義録(研修叢書,NORMALIZE,知っておきたい身近なM&Aの利用方法とその要点――専門講座講義録(研修叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'研修叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,少年法判例百選(別冊ジュリスト,NORMALIZE,少年法判例百選(別冊ジュリスト),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'別冊ジュリスト'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,サプライチェーンにおける特許権侵害(日本工業所有権法学会年報,NORMALIZE,サプライチェーンにおける特許権侵害(日本工業所有権法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本工業所有権法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,植物新品種等の知的財産法による保護(日本工業所有権法学会年報,NORMALIZE,植物新品種等の知的財産法による保護(日本工業所有権法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本工業所有権法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,意匠法改正の検討(日本工業所有権法学会年報,NORMALIZE,意匠法改正の検討(日本工業所有権法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本工業所有権法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,特許にすべきものは何か(日本工業所有権法学会年報,NORMALIZE,特許にすべきものは何か(日本工業所有権法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本工業所有権法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,イノベーションと特許政策(日本工業所有権法学会年報,NORMALIZE,イノベーションと特許政策(日本工業所有権法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本工業所有権法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,通常実施権の当然対抗(日本工業所有権法学会年報,NORMALIZE,通常実施権の当然対抗(日本工業所有権法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本工業所有権法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,発明の本質的部分の保護の適否(日本工業所有権法学会年報,NORMALIZE,発明の本質的部分の保護の適否(日本工業所有権法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本工業所有権法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,法哲学と法学教育――ロースクール時代の中で(法哲学年報,NORMALIZE,法哲学と法学教育――ロースクール時代の中で(法哲学年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'法哲学年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,国際協力の時代の国際法(関西大学法学研究所研究叢書,NORMALIZE,国際協力の時代の国際法(関西大学法学研究所研究叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'関西大学法学研究所研究叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,知的財産権と環境(日本工業所有権法学会年報,NORMALIZE,知的財産権と環境(日本工業所有権法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本工業所有権法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,EC法と欧州連合の現状(関西大学法学研究所研究叢書,NORMALIZE,EC法と欧州連合の現状(関西大学法学研究所研究叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'関西大学法学研究所研究叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,ナチス法の思想と現実(関西大学法学研究所研究叢書,NORMALIZE,ナチス法の思想と現実(関西大学法学研究所研究叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'関西大学法学研究所研究叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,これからの日米安保(法学セミナー増刊総合特集シリーズ,NORMALIZE,これからの日米安保(法学セミナー増刊総合特集シリーズ),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'法学セミナー増刊総合特集シリーズ'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,国際法の基本問題(別冊法学教室 基本問題シリーズ,NORMALIZE,国際法の基本問題(別冊法学教室 基本問題シリーズ),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'別冊法学教室 基本問題シリーズ'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,教育行政の動向と教育法(日本教育法学会年報,NORMALIZE,教育行政の動向と教育法(日本教育法学会年報),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'日本教育法学会年報'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,知的財産権訴訟(研修叢書,NORMALIZE,知的財産権訴訟(研修叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'研修叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
TRUNCATED_PAREN,無体財産権法の実務――専門講座講義録(研修叢書,NORMALIZE,無体財産権法の実務――専門講座講義録(研修叢書),,missing_issue_number,百選/演習等シリーズ名の末尾(号数)切れ→シリーズ名'研修叢書'として括弧補完。号数不明=欠落フラグ(統合せず名補完のみ)
DUP_ISSN,判例タイムズ | 民事法研究,MISASSIGN,,,issn=0438-5896,"ISSN 0438-5896=['判例タイムズ', '民事法研究']。判例タイムズ(seed_verified,ac10778)に別誌'民事法研究'(ac367)が同ISSN付与=別誌誤付与疑い。段2でISSN分離要(read-only)"
DUP_ISSN,"女性と法(法学セミナー増刊 総合特集シリーズ | 憲法訴訟(法学セミナー増刊)』所収p | 法学ガイド | 法学セミナー | 法学セミナー別冊付録,p | 法学セミナー増刊,p",NEEDS_DECISION,,,issn=0439-3295,ISSN 0439-3295: 法学セミナー family(別冊付録/増刊/女性と法/憲法訴訟)は同一誌異表記=TRUE_SAME相当だが'法学ガイド'(ac81)は別誌の可能性。head判断要
DUP_ISSN,判例セレクト’ | 憲法の基本判例(別冊法学教室 基本判例シリーズ | 民法の基本判例(別冊法学教室 基本判例シリーズ | 民法の基本判例<第 | 法学教室,TRUE_SAME,,,issn=0389-2220,"ISSN 0389-2220=['法学教室', '判例セレクト’', '民法の基本判例<第', '民法の基本判例(別冊法学教室 基本判例シリーズ', '憲法の基本判例(別冊法学教室 基本判例シリーズ']。異表記/略称/別冊/創刊号/大学改称による同一誌の複数表記(増刊含む)=同一誌。破壊的統合はせず段2で表記寄せ(read-only)"
DUP_ISSN,銀行法務 | 銀行法務21,TRUE_SAME,,,issn=1341-1179,"ISSN 1341-1179=['銀行法務', '銀行法務21']。異表記/略称/別冊/創刊号/大学改称による同一誌の複数表記(増刊含む)=同一誌。破壊的統合はせず段2で表記寄せ(read-only)"
DUP_ISSN,名古屋大学法政論集 | 法政論集,TRUE_SAME,,,issn=0439-5905,"ISSN 0439-5905=['名古屋大学法政論集', '法政論集']。異表記/略称/別冊/創刊号/大学改称による同一誌の複数表記(増刊含む)=同一誌。破壊的統合はせず段2で表記寄せ(read-only)"
DUP_ISSN,法学論叢 | 法学論叢(京都大学),TRUE_SAME,,,issn=0387-2866,"ISSN 0387-2866=['法学論叢(京都大学)', '法学論叢']。異表記/略称/別冊/創刊号/大学改称による同一誌の複数表記(増刊含む)=同一誌。破壊的統合はせず段2で表記寄せ(read-only)"
DUP_ISSN,"白鴎法学 | 白鴎法学創刊号,p",TRUE_SAME,,,issn=1348-8473,"ISSN 1348-8473=['白鴎法学', '白鴎法学創刊号,p']。異表記/略称/別冊/創刊号/大学改称による同一誌の複数表記(増刊含む)=同一誌。破壊的統合はせず段2で表記寄せ(read-only)"
DUP_ISSN,神奈川法学 | 神奈川法学(学生論文集),TRUE_SAME,,,issn=0453-185X,"ISSN 0453-185X=['神奈川法学', '神奈川法学(学生論文集)']。異表記/略称/別冊/創刊号/大学改称による同一誌の複数表記(増刊含む)=同一誌。破壊的統合はせず段2で表記寄せ(read-only)"
DUP_ISSN,愛媛法学 | 愛媛法学会雑誌,TRUE_SAME,,,issn=0389-8571,"ISSN 0389-8571=['愛媛法学会雑誌', '愛媛法学']。異表記/略称/別冊/創刊号/大学改称による同一誌の複数表記(増刊含む)=同一誌。破壊的統合はせず段2で表記寄せ(read-only)"
DUP_ISSN,"鹿児島大学法学論集 | 鹿児島大学法学論集別冊,p",TRUE_SAME,,,issn=0389-0813,"ISSN 0389-0813=['鹿児島大学法学論集', '鹿児島大学法学論集別冊,p']。異表記/略称/別冊/創刊号/大学改称による同一誌の複数表記(増刊含む)=同一誌。破壊的統合はせず段2で表記寄せ(read-only)"
DUP_ISSN,東京都立大学法学会雑誌 | 法学会雑誌(東京都立大学),TRUE_SAME,,,issn=0386-8745,"ISSN 0386-8745=['東京都立大学法学会雑誌', '法学会雑誌(東京都立大学)']。異表記/略称/別冊/創刊号/大学改称による同一誌の複数表記(増刊含む)=同一誌。破壊的統合はせず段2で表記寄せ(read-only)"
DUP_ISSN,日本国際経済法学会年報 | 経済法学会年報,TRUE_SAME,,,issn=1342-1301,"ISSN 1342-1301=['日本国際経済法学会年報', '経済法学会年報']。異表記/略称/別冊/創刊号/大学改称による同一誌の複数表記(増刊含む)=同一誌。破壊的統合はせず段2で表記寄せ(read-only)"
DUP_ISSN,三重大学法経論叢 | 法経論叢,TRUE_SAME,,,issn=0289-7156,"ISSN 0289-7156=['三重大学法経論叢', '法経論叢']。異表記/略称/別冊/創刊号/大学改称による同一誌の複数表記(増刊含む)=同一誌。破壊的統合はせず段2で表記寄せ(read-only)"
DUP_ISSN,"志学館法学 | 志学館法学創刊号,p",TRUE_SAME,,,issn=1345-5893,"ISSN 1345-5893=['志学館法学', '志学館法学創刊号,p']。異表記/略称/別冊/創刊号/大学改称による同一誌の複数表記(増刊含む)=同一誌。破壊的統合はせず段2で表記寄せ(read-only)"
DUP_ISSN,"現代法学(東京経済大学) | 現代法学(東京経済大学)創刊号,p",TRUE_SAME,,,issn=1345-9821,"ISSN 1345-9821=['現代法学(東京経済大学)', '現代法学(東京経済大学)創刊号,p']。異表記/略称/別冊/創刊号/大学改称による同一誌の複数表記(増刊含む)=同一誌。破壊的統合はせず段2で表記寄せ(read-only)"
DUP_ISSN,"白鴎大学大学院法学研究年報 | 白鴎大学大学院法学研究年報創刊号,p",TRUE_SAME,,,issn=1880-2699,"ISSN 1880-2699=['白鴎大学大学院法学研究年報', '白鴎大学大学院法学研究年報創刊号,p']。異表記/略称/別冊/創刊号/大学改称による同一誌の複数表記(増刊含む)=同一誌。破壊的統合はせず段2で表記寄せ(read-only)"
DUP_ISSN,秋田法学(ノースアジア大学) | 秋田法学(秋田経済法科大学),TRUE_SAME,,,issn=0286-2859,"ISSN 0286-2859=['秋田法学(ノースアジア大学)', '秋田法学(秋田経済法科大学)']。異表記/略称/別冊/創刊号/大学改称による同一誌の複数表記(増刊含む)=同一誌。破壊的統合はせず段2で表記寄せ(read-only)"
DUP_ISSN,桐蔭法学(桐蔭学園横浜大学) | 桐蔭法学(桐蔭横浜大学),TRUE_SAME,,,issn=1341-3791,"ISSN 1341-3791=['桐蔭法学(桐蔭横浜大学)', '桐蔭法学(桐蔭学園横浜大学)']。異表記/略称/別冊/創刊号/大学改称による同一誌の複数表記(増刊含む)=同一誌。破壊的統合はせず段2で表記寄せ(read-only)"
DUP_ISSN,"法学研究科論集(北海学園大学大学院) | 法学研究科論集(北海学園大学大学院)創刊号,p",TRUE_SAME,,,issn=2435-8525,"ISSN 2435-8525=['法学研究科論集(北海学園大学大学院)', '法学研究科論集(北海学園大学大学院)創刊号,p']。異表記/略称/別冊/創刊号/大学改称による同一誌の複数表記(増刊含む)=同一誌。破壊的統合はせず段2で表記寄せ(read-only)"
DUP_ISSN,"松山法学 | 松山法学創刊号,p",TRUE_SAME,,,issn=1349-7537,"ISSN 1349-7537=['松山法学', '松山法学創刊号,p']。異表記/略称/別冊/創刊号/大学改称による同一誌の複数表記(増刊含む)=同一誌。破壊的統合はせず段2で表記寄せ(read-only)"
DUP_ISSN,"白山法学(東洋大学法科大学院) | 白山法学(東洋大学法科大学院)創刊号,p",TRUE_SAME,,,issn=1880-1161,"ISSN 1880-1161=['白山法学(東洋大学法科大学院)', '白山法学(東洋大学法科大学院)創刊号,p']。異表記/略称/別冊/創刊号/大学改称による同一誌の複数表記(増刊含む)=同一誌。破壊的統合はせず段2で表記寄せ(read-only)"
DUP_ISSN,"経営法学年報(福山平成大学) | 経営法学年報(福山平成大学)創刊号,p",TRUE_SAME,,,issn=1347-0930,"ISSN 1347-0930=['経営法学年報(福山平成大学)', '経営法学年報(福山平成大学)創刊号,p']。異表記/略称/別冊/創刊号/大学改称による同一誌の複数表記(増刊含む)=同一誌。破壊的統合はせず段2で表記寄せ(read-only)"
