issue,key,detail,recommend,sample
DUP_IDENTITY_KEY,東京地|20150129|h26(ワ)7213,同一判決(court|date|docket)x2 判例ID=['28230458'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28230458
DUP_IDENTITY_KEY,東京地|20151209|h26(行ウ)519,同一判決(court|date|docket)x2 判例ID=['29015582'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,29015582
DUP_IDENTITY_KEY,東京地|20151113|h27(ワ)27,同一判決(court|date|docket)x2 判例ID=['28234170'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234170
DUP_IDENTITY_KEY,静岡地|20150417|h21(ワ)1809,同一判決(court|date|docket)x2 判例ID=['28242584'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28242584
DUP_IDENTITY_KEY,名古屋地|20150203|h25(ワ)692,同一判決(court|date|docket)x2 判例ID=['28233816'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233816
DUP_IDENTITY_KEY,津地|20150702|h27(レ)1,同一判決(court|date|docket)x2 判例ID=['28241642'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28241642
DUP_IDENTITY_KEY,大阪地|20151118|h25(ワ)3197,同一判決(court|date|docket)x2 判例ID=['28242266'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28242266
DUP_IDENTITY_KEY,大阪地|20150424|h25(ワ)3690,同一判決(court|date|docket)x2 判例ID=['28232972'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232972
DUP_IDENTITY_KEY,神戸地姫路支|20151202|h27(ワ)424,同一判決(court|date|docket)x2 判例ID=['28253458'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28253458
DUP_IDENTITY_KEY,広島地|20150330|h23(ワ)1338,同一判決(court|date|docket)x2 判例ID=['28232013'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232013
DUP_IDENTITY_KEY,福岡地|20150625|h24(ワ)1814,同一判決(court|date|docket)x2 判例ID=['28272240'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28272240
DUP_IDENTITY_KEY,さいたま地熊谷支|20150323|h25(ワ)364,同一判決(court|date|docket)x2 判例ID=['28241650'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28241650
DUP_IDENTITY_KEY,東京家|20150916|h26(家ホ)56,同一判決(court|date|docket)x2 判例ID=['28250343'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28250343
DUP_IDENTITY_KEY,東京地|20150807|h24(ワ)5805,同一判決(court|date|docket)x2 判例ID=['28233098'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233098
DUP_IDENTITY_KEY,東京地|20151028|h25(ワ)24762,同一判決(court|date|docket)x2 判例ID=['29014147'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,29014147
DUP_IDENTITY_KEY,東京地|20150213|h25(ワ)30872,同一判決(court|date|docket)x2 判例ID=['28233331'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233331
DUP_IDENTITY_KEY,東京地|20151014|h26(ワ)33399,同一判決(court|date|docket)x2 判例ID=['28234222'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234222
DUP_IDENTITY_KEY,東京地|20151126|h26(ワ)9596,同一判決(court|date|docket)x2 判例ID=['28240252'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28240252
DUP_IDENTITY_KEY,東京地|20150309|h26(特わ)438,同一判決(court|date|docket)x2 判例ID=['28231190'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28231190
DUP_IDENTITY_KEY,東京地|20151008|h27(ワ)91,同一判決(court|date|docket)x2 判例ID=['29014407'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,29014407
DUP_IDENTITY_KEY,名古屋地豊橋支|20150422|h26(ワ)61,同一判決(court|date|docket)x2 判例ID=['28231556'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28231556
DUP_IDENTITY_KEY,福岡地小倉支|20150226|h24(ワ)729,同一判決(court|date|docket)x2 判例ID=['28231129'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28231129
DUP_IDENTITY_KEY,東京家|20150617|h26(家)10127,同一判決(court|date|docket)x2 判例ID=['28242396'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28242396
DUP_IDENTITY_KEY,東京家|20150219|h26(家)10441,同一判決(court|date|docket)x2 判例ID=['28241144'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28241144
DUP_IDENTITY_KEY,東京家|20150813|h27(家)2612,同一判決(court|date|docket)x2 判例ID=['28250196'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28250196
DUP_IDENTITY_KEY,和歌山家|20150930|h27(家)235,同一判決(court|date|docket)x2 判例ID=['28243591'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28243591
DUP_IDENTITY_KEY,最高第1小法廷|20151207|h26(あ)1118,同一判決(court|date|docket)x2 判例ID=['28240421'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28240421
DUP_IDENTITY_KEY,最高第3小法廷|20151117|h26(行ヒ)129,同一判決(court|date|docket)x2 判例ID=['28234290'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234290
DUP_IDENTITY_KEY,東京高|20150527|h26(ネ)2432,同一判決(court|date|docket)x2 判例ID=['28250928'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28250928
DUP_IDENTITY_KEY,東京高|20150128|h26(ネ)4038,同一判決(court|date|docket)x2 判例ID=['28230705'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28230705
DUP_IDENTITY_KEY,東京高|20150128|h26(ネ)4547,同一判決(court|date|docket)x2 判例ID=['28243339'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28243339
DUP_IDENTITY_KEY,東京高|20150701|h26(ネ)5258,同一判決(court|date|docket)x2 判例ID=['28283790'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28283790
DUP_IDENTITY_KEY,東京高|20150527|h27(ネ)273,同一判決(court|date|docket)x2 判例ID=['28241237'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28241237
DUP_IDENTITY_KEY,東京高|20150526|h27(ネ)679,同一判決(court|date|docket)x2 判例ID=['28231952'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28231952
DUP_IDENTITY_KEY,知財高|20150128|h26(行ケ)10068,同一判決(court|date|docket)x2 判例ID=['28230465'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28230465
DUP_IDENTITY_KEY,知財高|20151105|h27(ネ)10037,同一判決(court|date|docket)x2 判例ID=['28233905'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233905
DUP_IDENTITY_KEY,名古屋高|20150205|h26(ネ)364,同一判決(court|date|docket)x2 判例ID=['28230738'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28230738
DUP_IDENTITY_KEY,大阪高|20150227|h26(ネ)2565,同一判決(court|date|docket)x2 判例ID=['28232667'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232667
DUP_IDENTITY_KEY,大阪高|20150710|h26(ネ)3100,同一判決(court|date|docket)x2 判例ID=['28240931'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28240931
DUP_IDENTITY_KEY,大阪高|20150122|h26(ネ)668,同一判決(court|date|docket)x2 判例ID=['28230512'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28230512
DUP_IDENTITY_KEY,大阪高|20151210|h27(ネ)1860,同一判決(court|date|docket)x2 判例ID=['28240446'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28240446
DUP_IDENTITY_KEY,大阪高|20150908|h27(行コ)89,同一判決(court|date|docket)x2 判例ID=['28240347'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28240347
DUP_IDENTITY_KEY,福岡高|20150619|h26(ネ)426,同一判決(court|date|docket)x2 判例ID=['28232621'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232621
DUP_IDENTITY_KEY,札幌地|20150306|h24(行ウ)35,同一判決(court|date|docket)x2 判例ID=['28240434'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28240434
DUP_IDENTITY_KEY,千葉地|20150421|h26(行ウ)8,同一判決(court|date|docket)x2 判例ID=['28231672'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28231672
DUP_IDENTITY_KEY,東京地|20150528|h23(ワ)21209,同一判決(court|date|docket)x2 判例ID=['28232482'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232482
DUP_IDENTITY_KEY,東京地|20150130|h23(ワ)21682,同一判決(court|date|docket)x2 判例ID=['28250934'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28250934
DUP_IDENTITY_KEY,東京地|20151221|h24(ワ)35308,同一判決(court|date|docket)x2 判例ID=['29015703'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,29015703
DUP_IDENTITY_KEY,東京地|20150327|h25(ワ)13802,同一判決(court|date|docket)x2 判例ID=['28232658'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232658
DUP_IDENTITY_KEY,東京地|20150701|h25(ワ)1507,同一判決(court|date|docket)x2 判例ID=['28233417'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233417
DUP_IDENTITY_KEY,東京地|20150625|h25(ワ)21982,同一判決(court|date|docket)x2 判例ID=['28240798'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28240798
DUP_IDENTITY_KEY,東京地|20150313|h25(ワ)29469,同一判決(court|date|docket)x2 判例ID=['28233166'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233166
DUP_IDENTITY_KEY,東京地|20150227|h25(ワ)6497,同一判決(court|date|docket)x2 判例ID=['28231996'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28231996
DUP_IDENTITY_KEY,東京地|20150116|h25(ワ)9392,同一判決(court|date|docket)x2 判例ID=['28234181'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234181
DUP_IDENTITY_KEY,最高第1小法廷|20151217|h27(行フ)1,同一判決(court|date|docket)x2 判例ID=['28234525'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234525
DUP_IDENTITY_KEY,東京高|20150126|h26(ネ)1946,同一判決(court|date|docket)x2 判例ID=['28230537'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28230537
DUP_IDENTITY_KEY,福岡高|20150129|h26(ネ)692,同一判決(court|date|docket)x2 判例ID=['28230769'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28230769
DUP_IDENTITY_KEY,大阪高|20150619|h25(行コ)211,同一判決(court|date|docket)x2 判例ID=['28234273'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234273
DUP_IDENTITY_KEY,東京高|20150312|h26(ネ)3215,同一判決(court|date|docket)x2 判例ID=['28231945'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28231945
DUP_IDENTITY_KEY,名古屋高|20150226|h25(ネ)957,同一判決(court|date|docket)x2 判例ID=['28231047'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28231047
DUP_IDENTITY_KEY,最高第1小法廷|20151008|h26(行ヒ)167,同一判決(court|date|docket)x2 判例ID=['28233396'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233396
DUP_IDENTITY_KEY,最高第2小法廷|20150603|h26(許)37,同一判決(court|date|docket)x2 判例ID=['28232629'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232629
DUP_IDENTITY_KEY,知財高|20151126|h26(行ケ)10234,同一判決(court|date|docket)x2 判例ID=['28234207'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234207
DUP_IDENTITY_KEY,名古屋高|20150129|h26(ネ)842,同一判決(court|date|docket)x2 判例ID=['28230883'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28230883
DUP_IDENTITY_KEY,大阪高|20150107|h26(行ス)29,同一判決(court|date|docket)x2 判例ID=['28230371'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28230371
DUP_IDENTITY_KEY,東京地|20151002|h26(ワ)6956,同一判決(court|date|docket)x2 判例ID=['28234219'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234219
DUP_IDENTITY_KEY,大津地彦根支|20150916|h27(ワ)163,同一判決(court|date|docket)x2 判例ID=['28242697'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28242697
DUP_IDENTITY_KEY,大阪地|20151218|h26(ワ)9641,同一判決(court|date|docket)x2 判例ID=['28241263'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28241263
DUP_IDENTITY_KEY,最高第1小法廷|20150305|h25(受)1344,同一判決(court|date|docket)x2 判例ID=['28233335'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233335
DUP_IDENTITY_KEY,大阪地|20150924|h25(ワ)1074,同一判決(court|date|docket)x2 判例ID=['28233576'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233576
DUP_IDENTITY_KEY,東京高|20150414|h26(ネ)1619,同一判決(court|date|docket)x2 判例ID=['28231753'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28231753
DUP_IDENTITY_KEY,東京高|20151203|h27(ネ)4016,同一判決(court|date|docket)x2 判例ID=['28242265'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28242265
DUP_IDENTITY_KEY,大阪高|20151013|h27(行コ)2,同一判決(court|date|docket)x2 判例ID=['28233623'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233623
DUP_IDENTITY_KEY,東京地|20150218|h25(ワ)21383,同一判決(court|date|docket)x2 判例ID=['28230892'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28230892
DUP_IDENTITY_KEY,京都地|20150121|h26(ワ)116,同一判決(court|date|docket)x2 判例ID=['28230480'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28230480
DUP_IDENTITY_KEY,神戸地尼崎支|20150206|h25(ワ)303,同一判決(court|date|docket)x2 判例ID=['28232124'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232124
DUP_IDENTITY_KEY,東京高|20150709|h26(ネ)6249,同一判決(court|date|docket)x2 判例ID=['28240786'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28240786
DUP_IDENTITY_KEY,東京高|20151125|h27(ネ)2461,同一判決(court|date|docket)x2 判例ID=['28260388'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28260388
DUP_IDENTITY_KEY,東京高|20150924|h27(ネ)282,同一判決(court|date|docket)x2 判例ID=['28244013'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28244013
DUP_IDENTITY_KEY,東京高|20150305|h27(ラ)355,同一判決(court|date|docket)x2 判例ID=['28231334'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28231334
DUP_IDENTITY_KEY,知財高|20151119|h25(ネ)10051,同一判決(court|date|docket)x2 判例ID=['28242867'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28242867
DUP_IDENTITY_KEY,知財高|20150624|h27(ネ)10002,同一判決(court|date|docket)x2 判例ID=['28232325'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232325
DUP_IDENTITY_KEY,名古屋高|20151112|h27(行コ)20,同一判決(court|date|docket)x2 判例ID=['28241659'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28241659
DUP_IDENTITY_KEY,大阪高|20151211|h27(ネ)1538,同一判決(court|date|docket)x2 判例ID=['28242692'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28242692
DUP_IDENTITY_KEY,東京地|20150128|h24(ワ)35587,同一判決(court|date|docket)x2 判例ID=['28232656'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232656
DUP_IDENTITY_KEY,東京地|20150319|h25(ワ)17794,同一判決(court|date|docket)x2 判例ID=['28233677'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233677
DUP_IDENTITY_KEY,東京地|20150721|h25(ワ)23596,同一判決(court|date|docket)x2 判例ID=['28233444'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233444
DUP_IDENTITY_KEY,東京地|20151105|h26(ワ)13748,同一判決(court|date|docket)x2 判例ID=['29015330'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,29015330
DUP_IDENTITY_KEY,東京地|20150428|h26(ワ)5011,同一判決(court|date|docket)x2 判例ID=['28231874'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28231874
DUP_IDENTITY_KEY,東京地|20151029|h27(ワ)1025,同一判決(court|date|docket)x2 判例ID=['28233904'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233904
DUP_IDENTITY_KEY,大阪地|20150128|h23(ワ)8408,同一判決(court|date|docket)x2 判例ID=['28230611'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28230611
DUP_IDENTITY_KEY,大阪地|20151130|h25(ワ)7442,同一判決(court|date|docket)x2 判例ID=['28241029'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28241029
DUP_IDENTITY_KEY,東京高|20150324|h26(ネ)4769,同一判決(court|date|docket)x2 判例ID=['28243060'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28243060
DUP_IDENTITY_KEY,東京高|20151222|h26(ネ)5388,同一判決(court|date|docket)x2 判例ID=['28240239'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28240239
DUP_IDENTITY_KEY,東京高|20150528|h26(行コ)177,同一判決(court|date|docket)x2 判例ID=['28232288'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232288
DUP_IDENTITY_KEY,東京高|20151111|h27(ネ)2592,同一判決(court|date|docket)x2 判例ID=['28234034'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234034
DUP_IDENTITY_KEY,東京地|20151204|h26(ワ)20094,同一判決(court|date|docket)x2 判例ID=['29015979'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,29015979
DUP_IDENTITY_KEY,東京地|20151112|h26(ワ)20312,同一判決(court|date|docket)x2 判例ID=['28240251'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28240251
DUP_IDENTITY_KEY,東京地|20151026|h26(行ウ)595,同一判決(court|date|docket)x2 判例ID=['28234223'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234223
DUP_IDENTITY_KEY,東京地|20150818|h27(特わ)572,同一判決(court|date|docket)x2 判例ID=['28241278'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28241278
DUP_IDENTITY_KEY,福井地|20151224|h27(モ)38,同一判決(court|date|docket)x2 判例ID=['28234616'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234616
DUP_IDENTITY_KEY,甲府地|20151006|h25(ワ)381,同一判決(court|date|docket)x2 判例ID=['28242157'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28242157
DUP_IDENTITY_KEY,大阪地|20150916|h24(ワ)5418,同一判決(court|date|docket)x2 判例ID=['28233548'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233548
DUP_IDENTITY_KEY,大阪地|20150326|h26(ワ)5064,同一判決(court|date|docket)x2 判例ID=['28231567'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28231567
DUP_IDENTITY_KEY,大阪地|20151214|h27(モ)90003,同一判決(court|date|docket)x2 判例ID=['28240448'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28240448
DUP_IDENTITY_KEY,大阪地|20150924|h27(ワ)731,同一判決(court|date|docket)x2 判例ID=['28233567'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233567
DUP_IDENTITY_KEY,鳥取地|20150909|h22(ワ)110,同一判決(court|date|docket)x2 判例ID=['28250366'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28250366
DUP_IDENTITY_KEY,山口地|20150708|h24(ワ)212,同一判決(court|date|docket)x2 判例ID=['28232689'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232689
DUP_IDENTITY_KEY,山口地萩支|20150323|h25(ワ)21,同一判決(court|date|docket)x2 判例ID=['28240591'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28240591
DUP_IDENTITY_KEY,鹿児島地|20150515|h18(ワ)772,同一判決(court|date|docket)x2 判例ID=['28232118'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232118
DUP_IDENTITY_KEY,鹿児島地|20150422|h26(ヨ)36,同一判決(court|date|docket)x2 判例ID=['28231706'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28231706
DUP_IDENTITY_KEY,さいたま地|20150325|h21(ワ)2203,同一判決(court|date|docket)x2 判例ID=['28234032'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234032
DUP_IDENTITY_KEY,大阪家|20150313|h26(家)7727,同一判決(court|date|docket)x2 判例ID=['28242490'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28242490
DUP_IDENTITY_KEY,札幌高|20151002|h27(ネ)22,同一判決(court|date|docket)x2 判例ID=['28240330'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28240330
DUP_IDENTITY_KEY,東京高|20150209|h26(ラ)2191,同一判決(court|date|docket)x2 判例ID=['28231675'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28231675
DUP_IDENTITY_KEY,東京高|20150826|h27(ネ)2027,同一判決(court|date|docket)x2 判例ID=['28233760'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233760
DUP_IDENTITY_KEY,東京高|20150827|h27(ネ)882,同一判決(court|date|docket)x2 判例ID=['28260273'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28260273
DUP_IDENTITY_KEY,東京高|20150911|h27(ラ)1322,同一判決(court|date|docket)x2 判例ID=['28251071'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28251071
DUP_IDENTITY_KEY,東京高|20150406|h27(ラ)511,同一判決(court|date|docket)x2 判例ID=['28251069'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28251069
DUP_IDENTITY_KEY,知財高|20150325|h25(ネ)10104,同一判決(court|date|docket)x2 判例ID=['28231317'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28231317
DUP_IDENTITY_KEY,知財高|20150225|h26(行ケ)10089,同一判決(court|date|docket)x2 判例ID=['28230801'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28230801
DUP_IDENTITY_KEY,知財高|20150826|h26(行ケ)10235,同一判決(court|date|docket)x2 判例ID=['28233134'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233134
DUP_IDENTITY_KEY,大阪高|20150529|h26(ネ)1534,同一判決(court|date|docket)x2 判例ID=['28240794'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28240794
DUP_IDENTITY_KEY,大阪高|20150129|h26(ネ)2227,同一判決(court|date|docket)x2 判例ID=['28231610'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28231610
DUP_IDENTITY_KEY,大阪高|20150306|h26(ラ)1395,同一判決(court|date|docket)x2 判例ID=['28240021'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28240021
DUP_IDENTITY_KEY,大阪高|20150603|h27(ネ)110,同一判決(court|date|docket)x2 判例ID=['28233234'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233234
DUP_IDENTITY_KEY,広島高|20150527|h26(ネ)110,同一判決(court|date|docket)x2 判例ID=['28234183'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234183
DUP_IDENTITY_KEY,福岡高|20150610|h27(ラ)149,同一判決(court|date|docket)x2 判例ID=['28233329'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233329
DUP_IDENTITY_KEY,青森地|20150123|h25(ワ)58,同一判決(court|date|docket)x2 判例ID=['28241966'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28241966
DUP_IDENTITY_KEY,東京地|20150525|h21(ワ)34395,同一判決(court|date|docket)x2 判例ID=['28234182'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234182
DUP_IDENTITY_KEY,東京地|20150313|h23(ワ)13165,同一判決(court|date|docket)x2 判例ID=['28231537'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28231537
DUP_IDENTITY_KEY,東京地|20150828|h24(ワ)16105,同一判決(court|date|docket)x2 判例ID=['28242788'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28242788
DUP_IDENTITY_KEY,東京地|20150311|h24(ワ)21870,同一判決(court|date|docket)x2 判例ID=['28240924'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28240924
DUP_IDENTITY_KEY,東京地|20150213|h24(ワ)24738,同一判決(court|date|docket)x2 判例ID=['28242155'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28242155
DUP_IDENTITY_KEY,東京地|20150715|h24(ワ)28734,同一判決(court|date|docket)x2 判例ID=['29021653'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,29021653
DUP_IDENTITY_KEY,東京地|20151211|h24(行ウ)813,同一判決(court|date|docket)x2 判例ID=['29015973'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,29015973
DUP_IDENTITY_KEY,東京地|20150807|h25(ワ)12898,同一判決(court|date|docket)x2 判例ID=['29013300'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,29013300
DUP_IDENTITY_KEY,東京地|20150622|h25(ワ)19439,同一判決(court|date|docket)x2 判例ID=['29021836'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,29021836
DUP_IDENTITY_KEY,東京地|20151210|h25(ワ)20246,同一判決(court|date|docket)x2 判例ID=['29015902'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,29015902
DUP_IDENTITY_KEY,東京地|20150114|h25(ワ)26839,同一判決(court|date|docket)x2 判例ID=['28231528'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28231528
DUP_IDENTITY_KEY,東京地|20150515|h25(ワ)29483,同一判決(court|date|docket)x2 判例ID=['28233810'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233810
DUP_IDENTITY_KEY,東京地|20150427|h25(ワ)33102,同一判決(court|date|docket)x2 判例ID=['28232912'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28232912
DUP_IDENTITY_KEY,東京地|20150421|h25(ワ)33939,同一判決(court|date|docket)x2 判例ID=['28240459'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28240459
DUP_IDENTITY_KEY,東京地|20150122|h25(行ウ)181,同一判決(court|date|docket)x2 判例ID=['28233736'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233736
DUP_IDENTITY_KEY,東京地|20150629|h26(ワ)1448,同一判決(court|date|docket)x2 判例ID=['28234190'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28234190
DUP_IDENTITY_KEY,東京地|20151126|h26(ワ)1459,同一判決(court|date|docket)x2 判例ID=['28243515'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28243515
DUP_IDENTITY_KEY,東京地|20150730|h26(ワ)1459,同一判決(court|date|docket)x2 判例ID=['28243982'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28243982
DUP_IDENTITY_KEY,東京地|20150327|h26(ワ)17630,同一判決(court|date|docket)x2 判例ID=['28241124'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28241124
DUP_IDENTITY_KEY,東京地|20150827|h26(ワ)19616,同一判決(court|date|docket)x2 判例ID=['28233535'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28233535
DUP_IDENTITY_KEY,東京地|20151015|h26(ワ)25665,同一判決(court|date|docket)x2 判例ID=['29014360'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,29014360
DUP_IDENTITY_KEY,東京地|20150127|h26(ワ)8305,同一判決(court|date|docket)x2 判例ID=['28261293'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28261293
DUP_IDENTITY_KEY,東京地|20150716|h27(レ)78,同一判決(court|date|docket)x2 判例ID=['28241618'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28241618
DUP_IDENTITY_KEY,横浜地|20151015|h26(ワ)1458,同一判決(court|date|docket)x2 判例ID=['28240721'],同判決二重登録→統合 or 別判決なら identity_key 精緻化,28240721
